"","year","month","date","evaporation _sum","2m_temperature _max","2m_temperature _min","surface_net_solar_radiation _sum","surface_pressure _mean","total_precipitation _sum","10m_component_of_wind"
"3303",1999,1,16,-0.00119083320277014,296.089111328125,280.964111328125,14913407.109375,96781.6979166667,0,3.47547322399351
"3304",1999,1,17,-0.00118254505542836,295.01708984375,280.414794921875,15127204.34375,96722.515625,0,3.79554671457416
"3305",1999,1,18,-0.00128434333828409,297.08056640625,280.183349609375,15206757.5703125,96606.0625,0,4.62940912988575
"3306",1999,1,19,-0.00123240101976307,298.642822265625,280.636962890625,15203494.921875,96573.8489583333,0,5.17759975911803
"3307",1999,1,20,-0.00123889154747303,300.236083984375,282.4638671875,15187430.90625,96570.0625,0,5.29649676008512
"3308",1999,1,21,-0.0013082588711768,301.828369140625,284.97314453125,15035584.5195312,96486.4192708333,0,4.90944201834646
"3309",1999,1,22,-0.00128517327448208,302.603759765625,286.10888671875,15126361.109375,96288.4817708333,0,10.2617754267334
"3310",1999,1,23,-0.00118599153273635,300.3525390625,286.4248046875,14072319.2695312,96292.2213541667,0,3.95115879651205
"3311",1999,1,24,-0.00122024166984147,301.033447265625,285.626220703125,15017805.7070312,96514.1901041667,0,4.1021110214681
"3312",1999,1,25,-0.00124770608363178,300.162353515625,285.999267578125,15172826.3203125,96573.0859375,0,5.97206527824925
"3313",1999,1,26,-0.00125619205755356,297.62939453125,283.310546875,15661260.7578125,96385.3151041667,0,5.44703563710627
"3314",1999,1,27,-0.0014998727119746,299.50146484375,283.901611328125,15848921.4726562,96131.9322916667,0,5.50363209036129
"3315",1999,1,28,-0.00146722947101807,299.6318359375,283.4560546875,15469913.7460938,96187.9140625,0,13.4233175808935
"3316",1999,1,29,-0.00139059284720133,294.747802734375,280.873046875,16192025.1445312,96421.1354166667,0,6.28093792524888
"3317",1999,1,30,-0.00145846208033618,297.08251953125,281.505859375,16214489.4921875,96199.6197916667,0,5.40874556933129
"3318",1999,1,31,-0.00149873052760086,296.955810546875,282.80078125,16065153.90625,96214.5026041667,0,8.39600130474889
"3319",1999,2,1,-0.00143154931356548,296.84228515625,284.90478515625,15487717.3554688,96363.0677083333,0,12.0240578343744
"3320",1999,2,2,-0.00153559881982801,293.582275390625,284.796875,12848895.3085938,96594.6145833333,0.00212621646824118,13.7675299819119
"3321",1999,2,3,-0.00306283550526132,291.716064453125,284.707763671875,11857445.6953125,96743.6302083333,0.0125849699190894,11.9522246190164
"3322",1999,2,4,-0.00241300954602153,287.810546875,282.6728515625,9291020.546875,96784.1432291667,0.0167555790394545,11.1381778477037
"3323",1999,2,5,-0.00225185714214149,293.57421875,282.642333984375,13696779.7460938,96817.21875,2.86102192603721e-07,6.48367702078524
"3324",1999,2,6,-0.00253791402070647,298.286376953125,283.235107421875,15535090.1445312,96745.5208333333,0,4.44547394398604
"3325",1999,2,7,-0.00254396839346782,299.88818359375,287.837158203125,13936255.3085938,96612.9114583333,0.00966300902007333,5.28453414494555
"3326",1999,2,8,-0.00240651372496359,296.666259765625,288.244384765625,11971085.0234375,96506.5572916667,0.0114136677032093,7.35204766179304
"3327",1999,2,9,-0.00161657547153027,293.6650390625,287.0634765625,8009612.12890625,96428.4661458333,0.00495958248677653,6.46578911629746
"3328",1999,2,10,-0.00154925480774182,295.739990234375,286.311279296875,8128333.484375,96472.6927083333,0.000148487095827932,5.44566295683903
"3329",1999,2,11,-0.0025637962984888,299.408447265625,286.48779296875,14622873.4335938,96672.3177083333,0,3.66439334441452
"3330",1999,2,12,-0.00289356539235541,301.1435546875,287.6787109375,16587199.4492188,96824.7708333333,0,4.08716476248539
"3331",1999,2,13,-0.00309089784246908,300.274658203125,287.020751953125,16914610.109375,96752.625,0,5.25351520202974
"3332",1999,2,14,-0.00303514947574968,300.3984375,286.640869140625,17289817.8984375,96596.2552083333,0,5.0953142957732
"3333",1999,2,15,-0.00303437548279817,300.6416015625,286.37060546875,17513227.4609375,96588.8098958333,0,5.1111914782935
"3334",1999,2,16,-0.00285629874542792,302.024658203125,286.442626953125,17246924.3125,96688.71875,0,4.18404158757968
"3335",1999,2,17,-0.00270682337941253,302.527587890625,289.21533203125,15948352.6992188,96614.578125,0,3.66075744405898
"3336",1999,2,18,-0.00254601531923981,304.01416015625,289.57080078125,15117657.8359375,96512.6848958333,2.67028684675097e-06,1.95893522092388
"3337",1999,2,19,-0.00242037147654628,302.7080078125,291.654052734375,14074048.2851562,96492.3177083333,3.37600726538767e-05,3.65740496552966
