"","year","month","date","evaporation _sum","2m_temperature _max","2m_temperature _min","surface_net_solar_radiation _sum","surface_pressure _mean","total_precipitation _sum","10m_component_of_wind"
"20",1990,1,20,7.26315192878246e-06,265.3857421875,256.19140625,1471744,59456.1036783854,0.0033268928527832,0.241675709508023
"21",1990,1,21,6.12973235547543e-06,259.305908203125,246.469909667969,1995648,59570.1388346354,0.000813961029052734,0.19382444528893
"22",1990,1,22,-2.34227627515793e-07,253.865051269531,242.394119262695,2326720,59844.0511067708,0.000108242034912109,0.516714949574313
"23",1990,1,23,3.24985012412071e-06,255.929046630859,243.924743652344,2079808,59914.0826822917,0.000155925750732422,0.435197085856515
"24",1990,1,24,5.53810968995094e-06,257.794189453125,245.275833129883,2371904,59791.2503255208,0.000271320343017578,0.408119516701114
"25",1990,1,25,7.9665333032608e-06,259.389892578125,249.225646972656,2198272,59519.8855794271,0.00356626510620117,0.323058259084883
"26",1990,1,26,7.22752884030342e-06,261.289794921875,255.90705871582,1227584,59023.2443033854,0.0107879638671875,0.162912117052007
"27",1990,1,27,5.09130768477917e-06,261.498779296875,254.370635986328,1256576,58570.2879231771,0.0121536254882812,0.246656457458184
"28",1990,1,28,2.20793299376965e-06,254.993774414062,240.126937866211,1951488,58930.12890625,0.0010991096496582,0.222464074845764
"29",1990,1,29,2.98046506941319e-06,253.091247558594,241.969131469727,2350464,59271.5094401042,0.000972747802734375,0.401315422770984
"30",1990,1,30,4.985136911273e-06,252.415664672852,245.242797851562,2291520,59256.9085286458,0.00108242034912109,0.360209716985127
"31",1990,1,31,4.11341898143291e-06,256.320556640625,250.150192260742,1465216,58747.3938802083,0.00580310821533203,0.165618549518594
"32",1990,2,1,4.10992652177811e-06,257.490966796875,245.567291259766,2092352,58886.15234375,0.00146842002868652,0.25725114984555
"33",1990,2,2,2.58814543485641e-06,251.77180480957,242.275085449219,2534720,59171.6136067708,0.000216245651245117,0.355400854509487
"34",1990,2,3,5.47105446457863e-06,257.516845703125,249.755340576172,1931264,59288.6469726562,0.0032496452331543,0.237914606986504
"35",1990,2,4,2.3974571377039e-06,256.299560546875,248.847091674805,2548480,59170.9005533854,0.00184726715087891,0.231525904973604
"36",1990,2,5,-2.93413177132607e-06,255.323760986328,248.139785766602,2563520,59157.1565755208,0.00110006332397461,0.287140606466222
"37",1990,2,6,1.35204754769802e-06,260.1767578125,252.986953735352,2120000,59228.1795247396,0.00690078735351562,0.295851094264161
"38",1990,2,7,6.26384280622005e-06,263.528076171875,257.805419921875,1324352,59024.5992838542,0.00971841812133789,0.248857359765914
"39",1990,2,8,8.61473381519318e-07,260.895263671875,255.871292114258,1922496,59022.4562174479,0.00584697723388672,0.162946599782253
"40",1990,2,9,-2.07545235753059e-06,258.185791015625,246.072387695312,2449216,59334.6420898438,0.00132274627685547,0.306132504960313
"41",1990,2,10,1.9462313503027e-06,251.018508911133,240.175643920898,2747712,59622.8315429688,5.19752502441406e-05,0.420428418500313
"42",1990,2,11,-6.4983032643795e-07,257.125,243.025375366211,2456448,59676.5789388021,0.00114107131958008,0.340752405146445
